Id,St,T,Site,Client,Geom1,Geom2,N_Impact,Cote,Lieu,Utilise analyse,Profondeur,X,Y,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD4B_Q05,PD4B,Q05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_Q01,PD5B,Q01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_Q02,PD5B,Q02,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_Q03,PD5B,Q03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_Q04,PD5B,Q04,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_Q05,PD5B,Q05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_Q01,PK4,Q01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_Q02,PK4,Q02,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_Q03,PK4,Q03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_Q04,PK4,Q04,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_Q05,PK4,Q05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_Q01,PK5,Q01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_Q02,PK5,Q02,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_Q03,PK5,Q03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_Q04,PK5,Q04,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_Q05,PK5,Q05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_Q01,PV3B,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_Q02,PV3B,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_Q03,PV3B,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_Q04,PV3B,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_Q05,PV3B,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_11_2006_CLC2_Q01,CLC2,Q01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_11_2006_CLC2_Q02,CLC2,Q02,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_11_2006_CLC2_Q03,CLC2,Q03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_11_2006_CLC2_Q04,CLC2,Q04,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_11_2006_CLC2_Q05,CLC2,Q05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD01_Q01,IRD01,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD01_Q02,IRD01,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD01_Q03,IRD01,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD01_Q04,IRD01,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD01_Q05,IRD01,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD05_Q01,IRD05,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Non,,457678,7677983,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD05_Q02,IRD05,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Non,,457678,7677983,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD05_Q03,IRD05,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Non,,457678,7677983,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD05_Q04,IRD05,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Non,,457678,7677983,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD05_Q05,IRD05,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Non,,457678,7677983,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD06_Q01,IRD06,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD06_Q02,IRD06,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD06_Q03,IRD06,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD06_Q04,IRD06,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD06_Q05,IRD06,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD12_Q01,IRD12,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD12_Q02,IRD12,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD12_Q03,IRD12,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD12_Q04,IRD12,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD12_Q05,IRD12,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD15_Q01,IRD15,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD15_Q02,IRD15,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD15_Q03,IRD15,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD15_Q04,IRD15,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD15_Q05,IRD15,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD23_Q01,IRD23,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,461899,7675140,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD23_Q02,IRD23,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,461899,7675140,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD23_Q03,IRD23,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,461899,7675140,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD23_Q04,IRD23,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,461899,7675140,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD23_Q05,IRD23,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,461899,7675140,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD24_Q01,IRD24,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD24_Q02,IRD24,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD24_Q03,IRD24,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD24_Q04,IRD24,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD24_Q05,IRD24,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD28_Q01,IRD28,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,469931,7664579,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD28_Q02,IRD28,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,469931,7664579,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD28_Q03,IRD28,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,469931,7664579,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD28_Q04,IRD28,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,469931,7664579,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD28_Q05,IRD28,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,469931,7664579,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD37_Q01,IRD37,Q01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD37_Q02,IRD37,Q02,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD37_Q03,IRD37,Q03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD37_Q04,IRD37,Q04,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD37_Q05,IRD37,Q05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD41_Q01,IRD41,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,458253,7681319,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD41_Q02,IRD41,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,458253,7681319,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD41_Q03,IRD41,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,458253,7681319,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD41_Q04,IRD41,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,458253,7681319,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD41_Q05,IRD41,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Non,,458253,7681319,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD44_Q01,IRD44,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD44_Q02,IRD44,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD44_Q03,IRD44,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD44_Q04,IRD44,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD44_Q05,IRD44,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD53_Q01,IRD53,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,471196,7659131,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD53_Q02,IRD53,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,471196,7659131,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD53_Q03,IRD53,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,471196,7659131,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD53_Q04,IRD53,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,471196,7659131,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD53_Q05,IRD53,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Non,,471196,7659131,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD57_Q01,IRD57,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD57_Q02,IRD57,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD57_Q03,IRD57,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD57_Q04,IRD57,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2006_IRD57_Q05,IRD57,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS01_Q01,KNS01,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS01_Q02,KNS01,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS01_Q03,KNS01,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS01_Q04,KNS01,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS01_Q05,KNS01,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS02_Q01,KNS02,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS02_Q02,KNS02,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS02_Q03,KNS02,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS02_Q04,KNS02,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS02_Q05,KNS02,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS04_Q01,KNS04,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS04_Q02,KNS04,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS04_Q03,KNS04,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS04_Q04,KNS04,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS04_Q05,KNS04,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS05_Q01,KNS05,Q01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,453450,7678481,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS05_Q02,KNS05,Q02,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,453450,7678481,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS05_Q03,KNS05,Q03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,453450,7678481,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS05_Q04,KNS05,Q04,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,453450,7678481,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS05_Q05,KNS05,Q05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,453450,7678481,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS06_Q01,KNS06,Q01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS06_Q02,KNS06,Q02,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS06_Q03,KNS06,Q03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS06_Q04,KNS06,Q04,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS06_Q05,KNS06,Q05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS31_Q01,KNS31,Q01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS31_Q02,KNS31,Q02,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS31_Q03,KNS31,Q03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS31_Q04,KNS31,Q04,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2006_KNS31_Q05,KNS31,Q05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_11_2006_LG6B_Q01,LG6B,Q01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2006_LG6B_Q02,LG6B,Q02,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2006_LG6B_Q03,LG6B,Q03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2006_LG6B_Q04,LG6B,Q04,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2006_LG6B_Q05,LG6B,Q05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461899,7678862,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK3_Q01,OBRK3,Q01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,473106,7656666,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK3_Q02,OBRK3,Q02,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,473106,7656666,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK3_Q03,OBRK3,Q03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,473106,7656666,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK3_Q04,OBRK3,Q04,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,473106,7656666,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK3_Q05,OBRK3,Q05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,473106,7656666,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK4_Q01,OBRK4,Q01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,470770,7657973,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK4_Q02,OBRK4,Q02,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,470770,7657973,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK4_Q03,OBRK4,Q03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,470770,7657973,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK4_Q04,OBRK4,Q04,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,470770,7657973,,,,,,,,,,
KNS_KONIAMBO_11_2006_OBRK4_Q05,OBRK4,Q05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,470770,7657973,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF2C_Q01,OF2C,Q01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF2C_Q02,OF2C,Q02,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF2C_Q03,OF2C,Q03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF2C_Q04,OF2C,Q04,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF2C_Q05,OF2C,Q05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF4C_Q01,OF4C,Q01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF4C_Q02,OF4C,Q02,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF4C_Q03,OF4C,Q03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF4C_Q04,OF4C,Q04,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2006_OF4C_Q05,OF4C,Q05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_11_2006_PD4B_Q01,PD4B,Q01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_11_2006_PD4B_Q02,PD4B,Q02,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_11_2006_PD4B_Q03,PD4B,Q03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
